	457630.183403	5056057.737297	60.374931	180.411621	18614528000.000000
	457655.191208	5056032.728433	25.007805	180.296661	18614530048.000000
	457680.199012	5056032.728433	0.000000	179.881805	18616143872.000000
	446176.608915	5078715.767479	39533.417969	219.922791	18414393344.000000
	446176.608915	5078690.758616	39508.410156	219.922791	18414395392.000000
	446201.616720	5078665.749753	39473.042969	219.922791	18414399488.000000
	446226.624524	5078665.749753	39448.035156	219.922791	18414456832.000000
	446251.632329	5078665.749753	39423.027344	219.922791	18414458880.000000
	446276.640133	5078690.758616	39387.660156	219.922791	18414462976.000000
	446301.647938	5078690.758616	39362.652344	219.922791	18414467072.000000
	446326.655742	5078715.767479	39327.285156	219.922791	18414596096.000000
	446351.663547	5078740.776343	39291.917969	219.922791	18414598144.000000
	446376.671352	5078740.776343	39266.910156	219.922791	18414600192.000000
	446401.679156	5078740.776343	39241.902344	219.922791	18414602240.000000
	446426.686961	5078740.776343	39216.894531	219.922791	18414608384.000000
	446451.694765	5078740.776343	39191.886719	219.922791	18414610432.000000
	446476.702570	5078740.776343	39166.878906	219.922791	18414614528.000000
	446501.710374	5078740.776343	39141.871094	219.922791	18414639104.000000
	446526.718179	5078740.776343	39116.863281	219.922791	18414647296.000000
	446551.725983	5078715.767479	39081.496094	219.922791	18414655488.000000
	446576.733788	5078715.767479	39056.488281	219.922791	18414661632.000000
	446601.741593	5078740.776343	39021.121094	219.922791	18414663680.000000
	446626.749397	5078740.776343	38996.113281	219.922791	18414671872.000000
	446651.757202	5078765.785206	38960.746094	219.922791	18414706688.000000
	446651.757202	5078790.794069	38935.738281	219.922791	18414708736.000000
	446676.765006	5078815.802933	38900.371094	219.922791	18414743552.000000
	446701.772811	5078815.802933	38875.363281	219.922791	18414745600.000000
	446726.780615	5078815.802933	38850.355469	219.922791	18414749696.000000
	446751.788420	5078815.802933	38825.347656	219.922791	18414751744.000000
	446776.796225	5078815.802933	38800.339844	219.922791	18414753792.000000
	446801.804029	5078815.802933	38775.332031	219.922791	18414753792.000000
	446826.811834	5078840.811796	38739.964844	219.854797	18414757888.000000
	446851.819638	5078840.811796	38714.957031	219.854797	18414761984.000000
	446876.827443	5078865.820659	38679.589844	219.854797	18414768128.000000
	446901.835247	5078890.829523	38644.222656	219.854797	18414768128.000000
	446926.843052	5078915.838386	38608.855469	219.854797	18414778368.000000
	446951.850856	5078940.847249	38573.488281	219.854797	18414790656.000000
	446976.858661	5078965.856113	38538.121094	219.854797	18414794752.000000
	447001.866466	5078965.856113	38513.113281	218.000000	18414802944.000000
	447026.874270	5078965.856113	38488.105469	218.000000	18414807040.000000
	447051.882075	5078965.856113	38463.097656	218.000000	18414807040.000000
	447076.889879	5078990.864976	38427.730469	217.500000	18414813184.000000
	447101.897684	5078990.864976	38402.722656	217.500000	18414835712.000000
	447126.905488	5078990.864976	38377.714844	217.500000	18414837760.000000
	447151.913293	5078990.864976	38352.707031	217.500000	18414848000.000000
	447176.921097	5078990.864976	38327.699219	217.500000	18414854144.000000
	447201.928902	5078990.864976	38302.691406	217.500000	18414858240.000000
	447226.936707	5078990.864976	38277.683594	217.500000	18414862336.000000
	447251.944511	5078990.864976	38252.675781	217.500000	18414872576.000000
	447276.952316	5078990.864976	38227.667969	217.500000	18414876672.000000
	447301.960120	5078990.864976	38202.660156	217.500000	18414931968.000000
	447326.967925	5078990.864976	38177.652344	217.500000	18414944256.000000
	447351.975729	5078990.864976	38152.644531	217.500000	18414948352.000000
	447376.983534	5078990.864976	38127.636719	217.500000	18414962688.000000
	447401.991338	5078990.864976	38102.628906	217.500000	18414970880.000000
	447426.999143	5078990.864976	38077.621094	217.500000	18414979072.000000
	447452.006948	5078990.864976	38052.613281	217.069901	18414981120.000000
	447477.014752	5078990.864976	38027.605469	217.069901	18414985216.000000
	447502.022557	5078965.856113	37992.238281	217.069901	18414987264.000000
	447527.030361	5078965.856113	37967.230469	217.069901	18414989312.000000
	447552.038166	5078965.856113	37942.222656	217.069901	18414991360.000000
	447577.045970	5078965.856113	37917.214844	217.069901	18414993408.000000
	447602.053775	5078940.847249	37881.847656	217.069901	18416703488.000000
	447627.061580	5078915.838386	37846.480469	217.069901	18416736256.000000
	447652.069384	5078890.829523	37811.113281	217.069901	18416742400.000000
	447677.077189	5078890.829523	37786.105469	217.069901	18416748544.000000
	447702.084993	5078865.820659	37750.738281	217.069901	18416750592.000000
	447727.092798	5078840.811796	37715.371094	217.069901	18416842752.000000
	447752.100602	5078815.802933	37680.003906	217.069901	18416850944.000000
	447777.108407	5078790.794069	37644.636719	217.069901	18416875520.000000
	447802.116211	5078765.785206	37609.269531	217.069901	18416881664.000000
	447827.124016	5078765.785206	37584.261719	217.069901	18416887808.000000
	447852.131821	5078740.776343	37548.894531	217.069901	18416891904.000000
	447877.139625	5078740.776343	37523.886719	217.069901	18416896000.000000
	447902.147430	5078715.767479	37488.519531	217.069901	18416904192.000000
	447927.155234	5078690.758616	37453.152344	217.069901	18416908288.000000
	447952.163039	5078665.749753	37417.785156	217.069901	18416936960.000000
	447977.170843	5078665.749753	37392.777344	217.069901	18416941056.000000
	448002.178648	5078640.740889	37357.410156	217.069901	18416969728.000000
