time,rhum
2014-01-18 10:30:00,0.54063743
2014-01-19 10:30:00,0.70926243
2014-01-20 10:30:00,0.61302495
2014-01-21 10:30:00,0.5518
2014-01-22 10:30:00,0.6437875
2014-01-23 10:30:00,0.52725
2014-01-24 10:30:00,0.56935
2014-01-25 10:30:00,0.4711
2014-01-26 10:30:00,0.54061246
2014-01-27 10:30:00,0.360475
2014-01-28 10:30:00,0.4076875
2014-01-29 10:30:00,0.4640875
2014-01-30 10:30:00,0.5049
2014-01-31 10:30:00,0.47285
2014-02-01 10:30:00,0.46746248
2014-02-02 10:30:00,0.32868752
2014-02-03 10:30:00,0.38603747
2014-02-04 10:30:00,0.4436875
2014-02-05 10:30:00,0.48183748
2014-02-06 10:30:00,0.46502498
2014-02-07 10:30:00,0.45584998
2014-02-08 10:30:00,0.6330875
2014-02-09 10:30:00,0.52322495
2014-02-10 10:30:00,0.58849996
2014-02-11 10:30:00,0.6009875
2014-02-12 10:30:00,0.491125
2014-02-13 10:30:00,0.5683625
2014-02-14 10:30:00,0.69705
2014-02-15 10:30:00,0.65442497
2014-02-16 10:30:00,0.5774375
2014-02-17 10:30:00,0.53494996
2014-02-18 10:30:00,0.548875
2014-02-19 10:30:00,0.57787496
2014-02-20 10:30:00,0.59485
2014-02-21 10:30:00,0.61759996
2014-02-22 10:30:00,0.5376875
2014-02-23 10:30:00,0.5981625
2014-02-24 10:30:00,0.6106875
2014-02-25 10:30:00,0.63075
2014-02-26 10:30:00,0.5677125
2014-02-27 10:30:00,0.3656625
2014-02-28 10:30:00,0.46631247
2014-03-01 10:30:00,0.40972498
2014-03-02 10:30:00,0.418975
2014-03-03 10:30:00,0.39639997
2014-03-04 10:30:00,0.40507498
2014-03-05 10:30:00,0.39671248
2014-03-06 10:30:00,0.421325
2014-03-07 10:30:00,0.3658375
2014-03-08 10:30:00,0.328975
2014-03-09 10:30:00,0.32145
2014-03-10 10:30:00,0.22235
2014-03-11 10:30:00,0.41357502
2014-03-12 10:30:00,0.44693747
2014-03-13 10:30:00,0.4118125
2014-03-14 10:30:00,0.31987497
2014-03-15 10:30:00,0.4052875
2014-03-16 10:30:00,0.38259998
2014-03-17 10:30:00,0.57542497
2014-03-18 10:30:00,0.387825
2014-03-19 10:30:00,0.42894998
2014-03-20 10:30:00,0.4203625
2014-03-21 10:30:00,0.38334998
2014-03-22 10:30:00,0.28655002
2014-03-23 10:30:00,0.33920002
2014-03-24 10:30:00,0.3458125
2014-03-25 10:30:00,0.36369997
2014-03-26 10:30:00,0.493625
2014-03-27 10:30:00,0.4139125
2014-03-28 10:30:00,0.36921248
2014-03-29 10:30:00,0.31899998
2014-03-30 10:30:00,0.20955
2014-03-31 10:30:00,0.318725
2014-04-01 10:30:00,0.45398748
2014-04-02 10:30:00,0.41287497
2014-04-03 10:30:00,0.4306875
2014-04-04 10:30:00,0.5907875
2014-04-05 10:30:00,0.38794997
2014-04-06 10:30:00,0.302225
2014-04-07 10:30:00,0.3573125
2014-04-08 10:30:00,0.3189
2014-04-09 10:30:00,0.41748747
2014-04-10 10:30:00,0.2736
2014-04-11 10:30:00,0.24088751
2014-04-12 10:30:00,0.28417498
2014-04-13 10:30:00,0.2857875
2014-04-14 10:30:00,0.2438875
2014-04-15 10:30:00,0.201425
2014-04-16 10:30:00,0.18501249
2014-04-17 10:30:00,0.646525
2014-04-18 10:30:00,0.40431246
2014-04-19 10:30:00,0.7013625
2014-04-20 10:30:00,0.5548125
2014-04-21 10:30:00,0.33630002
2014-04-22 10:30:00,0.3842375
2014-04-23 10:30:00,0.276
2014-04-24 10:30:00,0.28382498
2014-04-25 10:30:00,0.26685
2014-04-26 10:30:00,0.380675
2014-04-27 10:30:00,0.36864996
2014-04-28 10:30:00,0.29256248
2014-04-29 10:30:00,0.2320125
2014-04-30 10:30:00,0.2477375
2014-05-01 10:30:00,0.5533375
2014-05-02 10:30:00,0.554725
2014-05-03 10:30:00,0.5469875
2014-05-04 10:30:00,0.34542498
2014-05-05 10:30:00,0.3246625
2014-05-06 10:30:00,0.35703748
2014-05-07 10:30:00,0.3786625
2014-05-08 10:30:00,0.42970002
2014-05-09 10:30:00,0.391775
2014-05-10 10:30:00,0.75053746
2014-05-11 10:30:00,0.76527494
2014-05-12 10:30:00,0.75013745
2014-05-13 10:30:00,0.68606246
2014-05-14 10:30:00,0.644625
2014-05-15 10:30:00,0.69582504
2014-05-16 10:30:00,0.8361125
2014-05-17 10:30:00,0.62145
2014-05-18 10:30:00,0.76247495
2014-05-19 10:30:00,0.85719997
2014-05-20 10:30:00,0.7115875
2014-05-21 10:30:00,0.5820375
2014-05-22 10:30:00,0.51217496
2014-05-23 10:30:00,0.53774995
2014-05-24 10:30:00,0.67951244
2014-05-25 10:30:00,0.66620004
2014-05-26 10:30:00,0.6536125
2014-05-27 10:30:00,0.5623125
2014-05-28 10:30:00,0.40542498
2014-05-29 10:30:00,0.2989125
2014-05-30 10:30:00,0.3711
2014-05-31 10:30:00,0.420625
2014-06-01 10:30:00,0.42177498
2014-06-02 10:30:00,0.4249625
2014-06-03 10:30:00,0.5731375
2014-06-04 10:30:00,0.479575
2014-06-05 10:30:00,0.5180875
2014-06-06 10:30:00,0.449575
2014-06-07 10:30:00,0.67391247
2014-06-08 10:30:00,0.916325
2014-06-09 10:30:00,0.9087625
2014-06-10 10:30:00,0.7710375
2014-06-11 10:30:00,0.8072875
2014-06-12 10:30:00,0.681875
2014-06-13 10:30:00,0.57247496
2014-06-14 10:30:00,0.563975
2014-06-15 10:30:00,0.5800875
2014-06-16 10:30:00,0.69303745
2014-06-17 10:30:00,0.726725
2014-06-18 10:30:00,0.6994625
2014-06-19 10:30:00,0.5699
2014-06-20 10:30:00,0.744075
2014-06-21 10:30:00,0.7654125
2014-06-22 10:30:00,0.6307875
2014-06-23 10:30:00,0.69504994
2014-06-24 10:30:00,0.611725
2014-06-25 10:30:00,0.759
2014-06-26 10:30:00,0.842675
2014-06-27 10:30:00,0.6473
2014-06-28 10:30:00,0.6196875
2014-06-29 10:30:00,0.51537496
2014-06-30 10:30:00,0.5331
2014-07-01 10:30:00,0.6271875
2014-07-02 10:30:00,0.7191625
2014-07-03 10:30:00,0.68504995
2014-07-04 10:30:00,0.5532625
2014-07-05 10:30:00,0.5549125
2014-07-06 10:30:00,0.6670625
2014-07-07 10:30:00,0.6299
2014-07-08 10:30:00,0.569075
2014-07-09 10:30:00,0.6349625
2014-07-10 10:30:00,0.7708375
2014-07-11 10:30:00,0.8226125
2014-07-12 10:30:00,0.83278745
2014-07-13 10:30:00,0.79707503
2014-07-14 10:30:00,0.72375
2014-07-15 10:30:00,0.7997375
2014-07-16 10:30:00,0.88656247
2014-07-17 10:30:00,0.78935
2014-07-18 10:30:00,0.78951246
2014-07-19 10:30:00,0.87128747
2014-07-20 10:30:00,0.855675
2014-07-21 10:30:00,0.6811125
2014-07-22 10:30:00,0.6359125
2014-07-23 10:30:00,0.6566625
2014-07-24 10:30:00,0.6877625
2014-07-25 10:30:00,0.6963375
2014-07-26 10:30:00,0.72745
2014-07-27 10:30:00,0.70885
2014-07-28 10:30:00,0.7020625
2014-07-29 10:30:00,0.71519995
2014-07-30 10:30:00,0.721725
2014-07-31 10:30:00,0.5758
2014-08-01 10:30:00,0.6008625
2014-08-02 10:30:00,0.71949995
2014-08-03 10:30:00,0.641625
2014-08-04 10:30:00,0.6108125
2014-08-05 10:30:00,0.687825
2014-08-06 10:30:00,0.7119
2014-08-07 10:30:00,0.6582625
2014-08-08 10:30:00,0.56478745
2014-08-09 10:30:00,0.787925
2014-08-10 10:30:00,0.87262493
2014-08-11 10:30:00,0.632325
2014-08-12 10:30:00,0.5987625
2014-08-13 10:30:00,0.69708747
2014-08-14 10:30:00,0.8729875
2014-08-15 10:30:00,0.9472875
2014-08-16 10:30:00,0.8186
2014-08-17 10:30:00,0.7648375
2014-08-18 10:30:00,0.7129375
2014-08-19 10:30:00,0.7052375
2014-08-20 10:30:00,0.77707505
2014-08-21 10:30:00,0.70385003
2014-08-22 10:30:00,0.74167496
2014-08-23 10:30:00,0.79183745
2014-08-24 10:30:00,0.7592125
2014-08-25 10:30:00,0.885725
2014-08-26 10:30:00,0.684775
2014-08-27 10:30:00,0.7441875
2014-08-28 10:30:00,0.56149995
2014-08-29 10:30:00,0.634875
2014-08-30 10:30:00,0.673575
2014-08-31 10:30:00,0.74561244
2014-09-01 10:30:00,0.95396245
2014-09-02 10:30:00,0.7881625
2014-09-03 10:30:00,0.75207496
2014-09-04 10:30:00,0.75441253
2014-09-05 10:30:00,0.725875
2014-09-06 10:30:00,0.72691244
2014-09-07 10:30:00,0.74770004
2014-09-08 10:30:00,0.478
2014-09-09 10:30:00,0.5407375
2014-09-10 10:30:00,0.62865
2014-09-11 10:30:00,0.6835
2014-09-12 10:30:00,0.67371243
2014-09-13 10:30:00,0.63577497
2014-09-14 10:30:00,0.45354998
2014-09-15 10:30:00,0.4867
2014-09-16 10:30:00,0.55053747
2014-09-17 10:30:00,0.59603745
2014-09-18 10:30:00,0.61241245
2014-09-19 10:30:00,0.5562625
2014-09-20 10:30:00,0.67485
2014-09-21 10:30:00,0.6916125
2014-09-22 10:30:00,0.779525
2014-09-23 10:30:00,0.69646245
2014-09-24 10:30:00,0.50584996
2014-09-25 10:30:00,0.3831625
2014-09-26 10:30:00,0.91879994
2014-09-27 10:30:00,0.5953625
2014-09-28 10:30:00,0.52225
2014-09-29 10:30:00,0.4643
2014-09-30 10:30:00,0.43381247
2014-10-01 10:30:00,0.63792497
2014-10-02 10:30:00,0.5907125
2014-10-03 10:30:00,0.46575
2014-10-04 10:30:00,0.5255625
2014-10-05 10:30:00,0.47785
2014-10-06 10:30:00,0.4655875
2014-10-07 10:30:00,0.48213747
2014-10-08 10:30:00,0.6243125
2014-10-09 10:30:00,0.704625
2014-10-10 10:30:00,0.80242497
2014-10-11 10:30:00,0.5844875
2014-10-12 10:30:00,0.43397498
2014-10-13 10:30:00,0.4327875
2014-10-14 10:30:00,0.43119997
2014-10-15 10:30:00,0.3731
2014-10-16 10:30:00,0.42671248
2014-10-17 10:30:00,0.459825
2014-10-18 10:30:00,0.39857498
2014-10-19 10:30:00,0.26639998
2014-10-20 10:30:00,0.25684997
2014-10-21 10:30:00,0.3630125
2014-10-22 10:30:00,0.40760002
2014-10-23 10:30:00,0.50365
2014-10-24 10:30:00,0.489075
2014-10-25 10:30:00,0.530775
2014-10-26 10:30:00,0.41717497
2014-10-27 10:30:00,0.36053747
2014-10-28 10:30:00,0.3794125
2014-10-29 10:30:00,0.3996375
2014-10-30 10:30:00,0.85289997
2014-10-31 10:30:00,0.877675
2014-11-01 10:30:00,0.63901246
2014-11-02 10:30:00,0.55826247
2014-11-03 10:30:00,0.674675
2014-11-04 10:30:00,0.658675
2014-11-05 10:30:00,0.52388746
2014-11-06 10:30:00,0.4509625
2014-11-07 10:30:00,0.37658748
2014-11-08 10:30:00,0.45358747
2014-11-09 10:30:00,0.4087125
2014-11-10 10:30:00,0.42213747
2014-11-11 10:30:00,0.38568747
2014-11-12 10:30:00,0.3585625
2014-11-13 10:30:00,0.43316248
2014-11-14 10:30:00,0.43431246
2014-11-15 10:30:00,0.5536625
2014-11-16 10:30:00,0.590975
2014-11-17 10:30:00,0.4991875
2014-11-18 10:30:00,0.4815625
2014-11-19 10:30:00,0.6254625
2014-11-20 10:30:00,0.61381245
2014-11-21 10:30:00,0.524125
2014-11-22 10:30:00,0.545525
2014-11-23 10:30:00,0.44402498
2014-11-24 10:30:00,0.5261375
2014-11-25 10:30:00,0.442
2014-11-26 10:30:00,0.34755
2014-11-27 10:30:00,0.44437498
2014-11-28 10:30:00,0.5265375
2014-11-29 10:30:00,0.58068746
2014-11-30 10:30:00,0.44458747
2014-12-01 10:30:00,0.2773375
2014-12-02 10:30:00,0.3132375
2014-12-03 10:30:00,0.3631
2014-12-04 10:30:00,0.41845
2014-12-05 10:30:00,0.42894998
2014-12-06 10:30:00,0.48396248
2014-12-07 10:30:00,0.52895
2014-12-08 10:30:00,0.53028744
2014-12-09 10:30:00,0.57143754
2014-12-10 10:30:00,0.7645625
2014-12-11 10:30:00,0.61877495
2014-12-12 10:30:00,0.5373
2014-12-13 10:30:00,0.6086875
2014-12-14 10:30:00,0.69683754
2014-12-15 10:30:00,0.5932125
2014-12-16 10:30:00,0.546175
2014-12-17 10:30:00,0.67761254
2014-12-18 10:30:00,0.72889996
2014-12-19 10:30:00,0.612775
2014-12-20 10:30:00,0.5646625
2014-12-21 10:30:00,0.64456254
2014-12-22 10:30:00,0.75284994
2014-12-23 10:30:00,0.60917497
2014-12-24 10:30:00,0.62553746
2014-12-25 10:30:00,0.598375
2014-12-26 10:30:00,0.7271125
2014-12-27 10:30:00,0.62385
2014-12-28 10:30:00,0.62869996
2014-12-29 10:30:00,0.7529
2014-12-30 10:30:00,0.582
2014-12-31 10:30:00,0.4943125
2015-01-01 10:30:00,0.52485
2015-01-02 10:30:00,0.607275
2015-01-03 10:30:00,0.5684125
2015-01-04 10:30:00,0.65467495
2015-01-05 10:30:00,0.3819625
2015-01-06 10:30:00,0.35292497
2015-01-07 10:30:00,0.53248745
2015-01-08 10:30:00,0.5913625
2015-01-09 10:30:00,0.6570749
2015-01-10 10:30:00,0.59845
2015-01-11 10:30:00,0.60882497
2015-01-12 10:30:00,0.6005125
2015-01-13 10:30:00,0.61491245
2015-01-14 10:30:00,0.71547496
2015-01-15 10:30:00,0.72481245
2015-01-16 10:30:00,0.51035
2015-01-17 10:30:00,0.59432495
2015-01-18 10:30:00,0.738175
2015-01-19 10:30:00,0.681
2015-01-20 10:30:00,0.71029997
2015-01-21 10:30:00,0.6943875
2015-01-22 10:30:00,0.6985125
2015-01-23 10:30:00,0.6391375
2015-01-24 10:30:00,0.640725
2015-01-25 10:30:00,0.4790125
2015-01-26 10:30:00,0.395475
2015-01-27 10:30:00,0.44642502
2015-01-28 10:30:00,0.53755
2015-01-29 10:30:00,0.4625125
2015-01-30 10:30:00,0.4518875
2015-01-31 10:30:00,0.49866247
2015-02-01 10:30:00,0.58125
2015-02-02 10:30:00,0.5382375
2015-02-03 10:30:00,0.5721875
2015-02-04 10:30:00,0.5240125
2015-02-05 10:30:00,0.55695
2015-02-06 10:30:00,0.363525
2015-02-07 10:30:00,0.2795375
2015-02-08 10:30:00,0.34928748
2015-02-09 10:30:00,0.506375
2015-02-10 10:30:00,0.3901125
2015-02-11 10:30:00,0.45178747
2015-02-12 10:30:00,0.44724998
2015-02-13 10:30:00,0.5477875
2015-02-14 10:30:00,0.567775
2015-02-15 10:30:00,0.51495
2015-02-16 10:30:00,0.67202497
2015-02-17 10:30:00,0.4421
2015-02-18 10:30:00,0.42874998
2015-02-19 10:30:00,0.42396247
2015-02-20 10:30:00,0.50142497
2015-02-21 10:30:00,0.842825
2015-02-22 10:30:00,0.56909996
2015-02-23 10:30:00,0.397475
2015-02-24 10:30:00,0.5197125
2015-02-25 10:30:00,0.4913375
2015-02-26 10:30:00,0.5221125
2015-02-27 10:30:00,0.454525
2015-02-28 10:30:00,0.467675
2015-03-01 10:30:00,0.46302497
2015-03-02 10:30:00,0.40972498
2015-03-03 10:30:00,0.51361245
2015-03-04 10:30:00,0.37838748
2015-03-05 10:30:00,0.4121125
2015-03-06 10:30:00,0.308925
2015-03-07 10:30:00,0.3129125
2015-03-08 10:30:00,0.3579625
2015-03-09 10:30:00,0.32338747
2015-03-10 10:30:00,0.3175625
2015-03-11 10:30:00,0.3300875
2015-03-12 10:30:00,0.463725
2015-03-13 10:30:00,0.4359375
2015-03-14 10:30:00,0.3795375
2015-03-15 10:30:00,0.332975
2015-03-16 10:30:00,0.265225
2015-03-17 10:30:00,0.2817
2015-03-18 10:30:00,0.3819125
2015-03-19 10:30:00,0.3111375
2015-03-20 10:30:00,0.262925
2015-03-21 10:30:00,0.202425
2015-03-22 10:30:00,0.220925
2015-03-23 10:30:00,0.23487501
2015-03-24 10:30:00,0.31126252
2015-03-25 10:30:00,0.1885375
2015-03-26 10:30:00,0.17819999
2015-03-27 10:30:00,0.35665
2015-03-28 10:30:00,0.390525
2015-03-29 10:30:00,0.28865
2015-03-30 10:30:00,0.3528625
2015-03-31 10:30:00,0.18591249
2015-04-01 10:30:00,0.18843749
2015-04-02 10:30:00,0.8163
2015-04-03 10:30:00,0.59209996
2015-04-04 10:30:00,0.857875
2015-04-05 10:30:00,0.57145
2015-04-06 10:30:00,0.53604996
2015-04-07 10:30:00,0.50616246
2015-04-08 10:30:00,0.58252496
2015-04-09 10:30:00,0.5188125
2015-04-10 10:30:00,0.451525
2015-04-11 10:30:00,0.42916247
2015-04-12 10:30:00,0.344225
2015-04-13 10:30:00,0.27352497
2015-04-14 10:30:00,0.35007498
2015-04-15 10:30:00,0.4025875
2015-04-16 10:30:00,0.30333748
2015-04-17 10:30:00,0.2301125
2015-04-18 10:30:00,0.2189875
2015-04-19 10:30:00,0.1875
2015-04-20 10:30:00,0.21485001
2015-04-21 10:30:00,0.241425
2015-04-22 10:30:00,0.258775
2015-04-23 10:30:00,0.3296125
2015-04-24 10:30:00,0.24743749
2015-04-25 10:30:00,0.29428747
2015-04-26 10:30:00,0.26299998
2015-04-27 10:30:00,0.25689998
2015-04-28 10:30:00,0.333725
2015-04-29 10:30:00,0.17522499
2015-04-30 10:30:00,0.0770375
2015-05-01 10:30:00,0.34597498
2015-05-02 10:30:00,0.35568747
2015-05-03 10:30:00,0.26256248
2015-05-04 10:30:00,0.19414999
2015-05-05 10:30:00,0.289575
2015-05-06 10:30:00,0.3010875
2015-05-07 10:30:00,0.87722504
2015-05-08 10:30:00,0.616175
2015-05-09 10:30:00,0.4568375
2015-05-10 10:30:00,0.49826247
2015-05-11 10:30:00,0.8829125
2015-05-12 10:30:00,0.82263744
2015-05-13 10:30:00,0.60314995
2015-05-14 10:30:00,0.19254999
2015-05-15 10:30:00,0.20754999
2015-05-16 10:30:00,0.2720375
2015-05-17 10:30:00,0.5752875
2015-05-18 10:30:00,0.5433125
2015-05-19 10:30:00,0.6443
2015-05-20 10:30:00,0.3075
2015-05-21 10:30:00,0.3204875
2015-05-22 10:30:00,0.23341249
2015-05-23 10:30:00,0.3298125
2015-05-24 10:30:00,0.3218125
2015-05-25 10:30:00,0.601725
2015-05-26 10:30:00,0.55385
2015-05-27 10:30:00,0.47065
2015-05-28 10:30:00,0.7536
2015-05-29 10:30:00,0.5707375
2015-05-30 10:30:00,0.47963747
2015-05-31 10:30:00,0.47355
2015-06-01 10:30:00,0.4349875
2015-06-02 10:30:00,0.46542498
2015-06-03 10:30:00,0.37591252
2015-06-04 10:30:00,0.6002
2015-06-05 10:30:00,0.8090625
2015-06-06 10:30:00,0.7797125
2015-06-07 10:30:00,0.5545875
2015-06-08 10:30:00,0.62974995
2015-06-09 10:30:00,0.570575
2015-06-10 10:30:00,0.79161245
2015-06-11 10:30:00,0.8835875
2015-06-12 10:30:00,0.9169874
2015-06-13 10:30:00,0.7933625
2015-06-14 10:30:00,0.616075
2015-06-15 10:30:00,0.53067493
2015-06-16 10:30:00,0.666025
2015-06-17 10:30:00,0.9237625
2015-06-18 10:30:00,0.9392
2015-06-19 10:30:00,0.73709995
2015-06-20 10:30:00,0.64555
2015-06-21 10:30:00,0.5898125
2015-06-22 10:30:00,0.681475
2015-06-23 10:30:00,0.73622495
2015-06-24 10:30:00,0.84028745
2015-06-25 10:30:00,0.669675
2015-06-26 10:30:00,0.59157497
2015-06-27 10:30:00,0.72835
2015-06-28 10:30:00,0.7681125
2015-06-29 10:30:00,0.5310125
2015-06-30 10:30:00,0.8659375
2015-07-01 10:30:00,0.79399997
2015-07-02 10:30:00,0.88574994
2015-07-03 10:30:00,0.717225
2015-07-04 10:30:00,0.6815625
2015-07-05 10:30:00,0.65459996
2015-07-06 10:30:00,0.6446499
2015-07-07 10:30:00,0.6475125
2015-07-08 10:30:00,0.648625
2015-07-09 10:30:00,0.70747495
2015-07-10 10:30:00,0.65905
2015-07-11 10:30:00,0.77318746
2015-07-12 10:30:00,0.71551245
2015-07-13 10:30:00,0.66411245
2015-07-14 10:30:00,0.7581875
2015-07-15 10:30:00,0.8423375
2015-07-16 10:30:00,0.82984996
2015-07-17 10:30:00,0.82326245
2015-07-18 10:30:00,0.7498875
2015-07-19 10:30:00,0.73821247
2015-07-20 10:30:00,0.849925
2015-07-21 10:30:00,0.89976245
2015-07-22 10:30:00,0.86114997
2015-07-23 10:30:00,0.8352624
2015-07-24 10:30:00,0.82686245
2015-07-25 10:30:00,0.865775
2015-07-26 10:30:00,0.707725
2015-07-27 10:30:00,0.62853754
2015-07-28 10:30:00,0.65729994
2015-07-29 10:30:00,0.8765125
2015-07-30 10:30:00,0.74025
2015-07-31 10:30:00,0.701725
2015-08-01 10:30:00,0.6951
2015-08-02 10:30:00,0.606275
2015-08-03 10:30:00,0.626
2015-08-04 10:30:00,0.67520005
2015-08-05 10:30:00,0.73403746
2015-08-06 10:30:00,0.72147495
2015-08-07 10:30:00,0.8007875
2015-08-08 10:30:00,0.7821125
2015-08-09 10:30:00,0.90981245
2015-08-10 10:30:00,0.71286243
2015-08-11 10:30:00,0.74271244
2015-08-12 10:30:00,0.73985
2015-08-13 10:30:00,0.6887125
2015-08-14 10:30:00,0.728125
2015-08-15 10:30:00,0.8354875
2015-08-16 10:30:00,0.8360499
2015-08-17 10:30:00,0.7955375
2015-08-18 10:30:00,0.81637496
2015-08-19 10:30:00,0.8472125
2015-08-20 10:30:00,0.9492
2015-08-21 10:30:00,0.84108746
2015-08-22 10:30:00,0.85768753
2015-08-23 10:30:00,0.89845
2015-08-24 10:30:00,0.90156245
2015-08-25 10:30:00,0.862575
2015-08-26 10:30:00,0.8231625
2015-08-27 10:30:00,0.755225
2015-08-28 10:30:00,0.87933743
2015-08-29 10:30:00,0.8760125
2015-08-30 10:30:00,0.91638744
2015-08-31 10:30:00,0.93771243
2015-09-01 10:30:00,0.76796246
2015-09-02 10:30:00,0.79472494
2015-09-03 10:30:00,0.67561245
2015-09-04 10:30:00,0.8109
2015-09-05 10:30:00,0.7488875
2015-09-06 10:30:00,0.6831875
2015-09-07 10:30:00,0.91419995
2015-09-08 10:30:00,0.83445
2015-09-09 10:30:00,0.6483375
2015-09-10 10:30:00,0.6227625
2015-09-11 10:30:00,0.6218375
2015-09-12 10:30:00,0.72815
2015-09-13 10:30:00,0.71975
2015-09-14 10:30:00,0.6190375
2015-09-15 10:30:00,0.69253755
2015-09-16 10:30:00,0.6926249
2015-09-17 10:30:00,0.9059625
2015-09-18 10:30:00,0.817375
2015-09-19 10:30:00,0.70363754
2015-09-20 10:30:00,0.7450125
2015-09-21 10:30:00,0.6679125
2015-09-22 10:30:00,0.980475
2015-09-23 10:30:00,0.8261
2015-09-24 10:30:00,0.83028746
2015-09-25 10:30:00,0.7093
2015-09-26 10:30:00,0.67113745
2015-09-27 10:30:00,0.6576125
2015-09-28 10:30:00,0.629125
2015-09-29 10:30:00,0.6576375
2015-09-30 10:30:00,0.7587625
2015-10-01 10:30:00,0.5392375
2015-10-02 10:30:00,0.394975
2015-10-03 10:30:00,0.4624875
2015-10-04 10:30:00,0.48485
2015-10-05 10:30:00,0.53975
2015-10-06 10:30:00,0.53263754
2015-10-07 10:30:00,0.421025
2015-10-08 10:30:00,0.49138752
2015-10-09 10:30:00,0.56488746
2015-10-10 10:30:00,0.89356244
2015-10-11 10:30:00,0.5223375
2015-10-12 10:30:00,0.6040625
2015-10-13 10:30:00,0.644525
2015-10-14 10:30:00,0.6725125
2015-10-15 10:30:00,0.48435
2015-10-16 10:30:00,0.427775
2015-10-17 10:30:00,0.35843748
2015-10-18 10:30:00,0.31048748
2015-10-19 10:30:00,0.3362625
2015-10-20 10:30:00,0.45859998
2015-10-21 10:30:00,0.36419997
2015-10-22 10:30:00,0.39229998
2015-10-23 10:30:00,0.22552499
2015-10-24 10:30:00,0.28132498
2015-10-25 10:30:00,0.3502875
2015-10-26 10:30:00,0.45482498
2015-10-27 10:30:00,0.40191248
2015-10-28 10:30:00,0.41302496
2015-10-29 10:30:00,0.4420375
2015-10-30 10:30:00,0.4365
2015-10-31 10:30:00,0.42533746
2015-11-01 10:30:00,0.30209997
2015-11-02 10:30:00,0.47486246
2015-11-03 10:30:00,0.2988125
2015-11-04 10:30:00,0.36474997
2015-11-05 10:30:00,0.2918
2015-11-06 10:30:00,0.4914125
2015-11-07 10:30:00,0.466175
2015-11-08 10:30:00,0.62785
2015-11-09 10:30:00,0.67831254
2015-11-10 10:30:00,0.6793125
2015-11-11 10:30:00,0.7415625
2015-11-12 10:30:00,0.8019999
2015-11-13 10:30:00,0.78097504
2015-11-14 10:30:00,0.65511245
2015-11-15 10:30:00,0.31579998
2015-11-16 10:30:00,0.6717625
2015-11-17 10:30:00,0.5728625
2015-11-18 10:30:00,0.7313375
2015-11-19 10:30:00,0.71367496
2015-11-20 10:30:00,0.74012494
2015-11-21 10:30:00,0.65113753
2015-11-22 10:30:00,0.67199993
2015-11-23 10:30:00,0.615025
2015-11-24 10:30:00,0.67489994
2015-11-25 10:30:00,0.6410375
2015-11-26 10:30:00,0.66324997
2015-11-27 10:30:00,0.71745
2015-11-28 10:30:00,0.7105
2015-11-29 10:30:00,0.682875
2015-11-30 10:30:00,0.74480003
2015-12-01 10:30:00,0.8315
2015-12-02 10:30:00,0.8080875
2015-12-03 10:30:00,0.5840875
2015-12-04 10:30:00,0.577775
2015-12-05 10:30:00,0.6137875
2015-12-06 10:30:00,0.72585
2015-12-07 10:30:00,0.73974997
2015-12-08 10:30:00,0.6887
2015-12-09 10:30:00,0.7716375
2015-12-10 10:30:00,0.670875
2015-12-11 10:30:00,0.71169996
2015-12-12 10:30:00,0.6090375
2015-12-13 10:30:00,0.71505
2015-12-14 10:30:00,0.752425
2015-12-15 10:30:00,0.6086375
2015-12-16 10:30:00,0.5939625
2015-12-17 10:30:00,0.61099994
2015-12-18 10:30:00,0.70957494
2015-12-19 10:30:00,0.6547125
2015-12-20 10:30:00,0.759225
2015-12-21 10:30:00,0.75146246
2015-12-22 10:30:00,0.68474996
2015-12-23 10:30:00,0.563075
2015-12-24 10:30:00,0.6549375
2015-12-25 10:30:00,0.66339993
2015-12-26 10:30:00,0.44647497
2015-12-27 10:30:00,0.52722496
2015-12-28 10:30:00,0.58395
2015-12-29 10:30:00,0.7858625
2015-12-30 10:30:00,0.695725
2015-12-31 10:30:00,0.6997374
2016-01-01 10:30:00,0.63909996
2016-01-02 10:30:00,0.740175
2016-01-03 10:30:00,0.60315
2016-01-04 10:30:00,0.5475625
2016-01-05 10:30:00,0.642675
2016-01-06 10:30:00,0.5612625
2016-01-07 10:30:00,0.58226246
2016-01-08 10:30:00,0.60973746
2016-01-09 10:30:00,0.577425
2016-01-10 10:30:00,0.45148748
2016-01-11 10:30:00,0.48698747
2016-01-12 10:30:00,0.538825
2016-01-13 10:30:00,0.5617875
2016-01-14 10:30:00,0.6336374
2016-01-15 10:30:00,0.69804996
2016-01-16 10:30:00,0.6508375
2016-01-17 10:30:00,0.50483745
2016-01-18 10:30:00,0.5017875
2016-01-19 10:30:00,0.5508125
2016-01-20 10:30:00,0.6054875
2016-01-21 10:30:00,0.5070625
2016-01-22 10:30:00,0.4382125
2016-01-23 10:30:00,0.45193747
2016-01-24 10:30:00,0.427725
2016-01-25 10:30:00,0.45288748
2016-01-26 10:30:00,0.4789625
2016-01-27 10:30:00,0.50967497
2016-01-28 10:30:00,0.4298375
2016-01-29 10:30:00,0.4543
2016-01-30 10:30:00,0.45916247
2016-01-31 10:30:00,0.508275
2016-02-01 10:30:00,0.48138747
2016-02-02 10:30:00,0.4869625
2016-02-03 10:30:00,0.46612498
2016-02-04 10:30:00,0.49761248
